"name" "lastname" "firstname" "articleNum" "birthDate" "birthMonth" "birthDay" "zodiac"
"Aaliyah" "Aaliyah" NA 0 1979-01-16 1 16 "Capricorn"
"Towns, Edolphus" "Towns" "Edolphus" 18 1934-07-21 7 21 "Cancer"
"Townsend, Kathleen Kennedy" "Townsend" "Kathleen Kennedy" 1 1951-07-04 7 4 "Cancer"
"Townshend, Pete" "Townshend" "Pete" 1 1945-05-19 5 19 "Taurus"
"Trachsel, Steve" "Trachsel" "Steve" 22 1970-10-31 10 31 "Scorpio"
"Tracy, Paul" "Tracy" "Paul" 2 1968-12-17 12 17 "Sagittarius"
"Traficant, James A Jr" "Traficant" "James A Jr" 1 1941-05-01 5 1 "Taurus"
"Trager, David G" "Trager" "David G" 1 1937-12-23 12 23 "Capricorn"
"Trajkovski, Boris" "Trajkovski" "Boris" 0 1956-06-25 6 25 "Cancer"
"Traub, James" "Traub" "James" 4 1954-01-01 1 1 "Capricorn"
"Travolta, John" "Travolta" "John" 17 1954-02-18 2 18 "Aquarius"
"Trevi, Gloria" "Trevi" "Gloria" 1 1968-02-15 2 15 "Aquarius"
"Trevor, William" "Trevor" "William" 7 1928-05-24 5 24 "Gemini"
"Tribe, Laurence H" "Tribe" "Laurence H" 6 1941-10-10 10 10 "Libra"
"Trichet, Jean-Claude" "Trichet" "Jean-Claude" 41 1942-12-20 12 20 "Sagittarius"
"Trillin, Calvin" "Trillin" "Calvin" 10 1935-12-05 12 5 "Sagittarius"
"Trinidad, Felix" "Trinidad" "Felix" 9 1973-01-10 1 10 "Capricorn"
"Tripp, Linda R" "Tripp" "Linda R" 0 1949-11-24 11 24 "Sagittarius"
"Trollope, Anthony" "Trollope" "Anthony" 2 1815-04-24 4 24 "Taurus"
"Trotter, Charlie" "Trotter" "Charlie" 7 1959-09-08 9 8 "Virgo"
"Trottier, Bryan" "Trottier" "Bryan" 2 1956-07-17 7 17 "Cancer"
"Trudeau, Garry" "Trudeau" "Garry" 5 1948-07-21 7 21 "Cancer"
"Truman, Harry S" "Truman" "Harry S" 22 1884-05-08 5 8 "Taurus"
"Trump, Donald J" "Trump" "Donald J" 102 1946-06-14 6 14 "Gemini"
"Trump, Ivana" "Trump" "Ivana" 4 1949-02-20 2 20 "Pisces"
"Truscott, Alan" "Truscott" "Alan" 2 1925-04-16 4 16 "Aries"
"Tsang, Donald" "Tsang" "Donald" 8 1944-10-07 10 7 "Libra"
"Tschumi, Bernard" "Tschumi" "Bernard" 6 1944-01-25 1 25 "Aquarius"
"Tshisekedi, Etienne" "Tshisekedi" "Etienne" 0 1932-12-14 12 14 "Sagittarius"
"Tsongas, Paul E" "Tsongas" "Paul E" 1 1941-02-14 2 14 "Aquarius"
"Tsvangirai, Morgan" "Tsvangirai" "Morgan" 137 1952-03-10 3 10 "Pisces"
"Tua, David" "Tua" "David" 0 1972-11-21 11 21 "Scorpio"
"Tucci, Stanley" "Tucci" "Stanley" 11 1960-11-11 11 11 "Scorpio"
"Tucker, Jim Guy" "Tucker" "Jim Guy" 0 1943-06-13 6 13 "Gemini"
"Tucker, Karla Faye" "Tucker" "Karla Faye" 1 1959-11-18 11 18 "Scorpio"
"Tunick, Spencer" "Tunick" "Spencer" 2 1967-01-01 1 1 "Capricorn"
"Turner, Joseph Mallord William" "Turner" "Joseph Mallord William" 4 1775-04-23 4 23 "Taurus"
"Turner, Kathleen" "Turner" "Kathleen" 18 1954-06-19 6 19 "Gemini"
"Turner, Ted" "Turner" "Ted" 11 1938-11-19 11 19 "Scorpio"
"Turner, Tina" "Turner" "Tina" 9 1939-11-26 11 26 "Sagittarius"
"Turow, Scott" "Turow" "Scott" 24 1949-04-12 4 12 "Aries"
"Turrell, James" "Turrell" "James" 5 1943-05-06 5 6 "Taurus"
"Turturro, John" "Turturro" "John" 15 1957-02-28 2 28 "Pisces"
"Tutankhamen" "Tutankhamen" NA 13 NA NA NA NA
"Tutu, Desmond M" "Tutu" "Desmond M" 8 1931-10-07 10 7 "Libra"
"Twain, Shania" "Twain" "Shania" 3 1965-08-28 8 28 "Virgo"
"Tyler, Anne" "Tyler" "Anne" 6 1941-10-25 10 25 "Scorpio"
"Tyler, Patrick E" "Tyler" "Patrick E" 1 1951-11-06 11 6 "Scorpio"
"Tymoshenko, Yulia V" "Tymoshenko" "Yulia V" 30 1960-11-27 11 27 "Sagittarius"
"Tyson, Laura D'Andrea" "Tyson" "Laura D'Andrea" 1 NA NA NA NA
"Tyson, Mike" "Tyson" "Mike" 17 1966-06-30 6 30 "Cancer"
"Uchida, Mitsuko" "Uchida" "Mitsuko" 10 1948-12-20 12 20 "Sagittarius"
"Uchitelle, Louis" "Uchitelle" "Louis" 3 1932-03-21 3 21 "Aries"
"Uggams, Leslie" "Uggams" "Leslie" 3 1943-05-25 5 25 "Gemini"
"Uhry, Alfred" "Uhry" "Alfred" 4 1936-12-03 12 3 "Sagittarius"
"Ullman, Tracey" "Ullman" "Tracey" 7 1959-12-30 12 30 "Capricorn"
"Ullmann, Liv" "Ullmann" "Liv" 2 1938-12-16 12 16 "Sagittarius"
"Ullrich, Jan" "Ullrich" "Jan" 16 1973-12-02 12 2 "Sagittarius"
"Updike, John" "Updike" "John" 33 1932-03-18 3 18 "Pisces"
"Upshaw, Dawn" "Upshaw" "Dawn" 19 1960-07-17 7 17 "Cancer"
"Upshaw, Gene" "Upshaw" "Gene" 29 1945-08-15 8 15 "Leo"
"Uribe, Alvaro" "Uribe" "Alvaro" 65 1952-07-04 7 4 "Cancer"
"Vacco, Dennis C" "Vacco" "Dennis C" 3 1952-08-16 8 16 "Leo"
"Vajpayee, Atal Bihari" "Vajpayee" "Atal Bihari" 1 1924-12-25 12 25 "Capricorn"
"Valenti, Jack" "Valenti" "Jack" 9 1921-09-05 9 5 "Virgo"
"Valentine, Bobby" "Valentine" "Bobby" 10 1950-05-13 5 13 "Taurus"
"Van Gundy, Jeff" "Van Gundy" "Jeff" 7 1962-01-19 1 19 "Capricorn"
"Vanbiesbrouck, John" "Vanbiesbrouck" "John" 0 1963-09-04 9 4 "Virgo"
"Vanska, Osmo" "Vanska" "Osmo" 16 1953-02-28 2 28 "Pisces"
"Vargas, Fernando" "Vargas" "Fernando" 1 1977-12-07 12 7 "Sagittarius"
"Varian, Hal R" "Varian" "Hal R" 4 1947-03-18 3 18 "Pisces"
"Varnedoe, Kirk" "Varnedoe" "Kirk" 1 1946-01-18 1 18 "Capricorn"
"Varone, Doug" "Varone" "Doug" 9 NA NA NA NA
"Vaughn, Mo" "Vaughn" "Mo" 3 1967-12-15 12 15 "Sagittarius"
"Vaux, Calvert" "Vaux" "Calvert" 2 1824-12-20 12 20 "Sagittarius"
"Vazquez, Javier" "Vazquez" "Javier" 22 1976-07-25 7 25 "Leo"
"Vecsey, George" "Vecsey" "George" 22 1939-07-04 7 4 "Cancer"
"Vedrine, Hubert" "Vedrine" "Hubert" 0 1947-07-31 7 31 "Leo"
"Vega, Suzanne" "Vega" "Suzanne" 6 1959-07-11 7 11 "Cancer"
"Velazquez, Nydia M" "Velazquez" "Nydia M" 4 1953-03-28 3 28 "Aries"
"Velella, Guy J" "Velella" "Guy J" 48 1944-09-25 9 25 "Libra"
"Veloso, Caetano" "Veloso" "Caetano" 7 1942-08-07 8 7 "Leo"
"Veneman, Ann M" "Veneman" "Ann M" 1 1949-06-29 6 29 "Cancer"
"Venter, J Craig" "Venter" "J Craig" 12 1946-10-14 10 14 "Libra"
"Ventura, Jesse" "Ventura" "Jesse" 1 1939-07-15 7 15 "Cancer"
"Ventura, Robin" "Ventura" "Robin" 0 1967-07-14 7 14 "Cancer"
"Verdi, Giuseppe" "Verdi" "Giuseppe" 36 1813-10-10 10 10 "Libra"
"Verdon, Gwen" "Verdon" "Gwen" 0 1925-01-13 1 13 "Capricorn"
"Vermeer, Jan" "Vermeer" "Jan" 4 1632-10-31 10 31 "Scorpio"
"Vermeil, Dick" "Vermeil" "Dick" 3 1936-10-30 10 30 "Scorpio"
"Verniero, Peter G" "Verniero" "Peter G" 0 1959-04-30 4 30 "Taurus"
"Verplank, Scott" "Verplank" "Scott" 11 1964-07-09 7 9 "Cancer"
"Versace, Donatella" "Versace" "Donatella" 16 NA NA NA NA
"Versace, Gianni" "Versace" "Gianni" 12 1946-12-02 12 2 "Sagittarius"
"Vesco, Robert L" "Vesco" "Robert L" 2 1935-12-04 12 4 "Sagittarius"
"Vick, Michael" "Vick" "Michael" 104 1980-06-26 6 26 "Cancer"
"Vidal, Gore" "Vidal" "Gore" 9 1925-10-03 10 3 "Libra"
"Vieira de Mello, Sergio" "Vieira de Mello" "Sergio" 2 1948-03-15 3 15 "Pisces"
"Vieira, Meredith" "Vieira" "Meredith" 13 1953-12-30 12 30 "Capricorn"
"Vilar, Alberto W" "Vilar" "Alberto W" 15 1940-10-04 10 4 "Libra"
"Villaraigosa, Antonio" "Villaraigosa" "Antonio" 28 1953-01-23 1 23 "Aquarius"
"Villella, Edward" "Villella" "Edward" 6 1936-10-01 10 1 "Libra"
"Vilsack, Tom" "Vilsack" "Tom" 18 1950-12-12 12 12 "Sagittarius"
"Vincent, Fay" "Vincent" "Fay" 7 1938-05-29 5 29 "Gemini"
"Vinoly, Rafael" "Vinoly" "Rafael" 5 1944-01-01 1 1 "Capricorn"
"Viola, Bill" "Viola" "Bill" 5 1951-01-01 1 1 "Capricorn"
"Vitaliano, Eric N" "Vitaliano" "Eric N" 0 1948-02-27 2 27 "Pisces"
"Vitter, David" "Vitter" "David" 14 1961-05-03 5 3 "Taurus"
"Vivaldi, Antonio" "Vivaldi" "Antonio" 5 1678-03-04 3 4 "Pisces"
"Vogel, Paula" "Vogel" "Paula" 4 1951-11-16 11 16 "Scorpio"
"Voight, Jon" "Voight" "Jon" 13 1938-12-29 12 29 "Capricorn"
"Voigt, Deborah" "Voigt" "Deborah" 36 1960-08-04 8 4 "Leo"
"Volcker, Paul A" "Volcker" "Paul A" 38 1927-09-05 9 5 "Virgo"
"Vongerichten, Jean-Georges" "Vongerichten" "Jean-Georges" 15 1957-01-01 1 1 "Capricorn"
"Vonnegut, Kurt" "Vonnegut" "Kurt" 13 1922-11-11 11 11 "Scorpio"
"van Gelder, Lawrence" "van Gelder" "Lawrence" 0 1933-01-01 1 1 "Capricorn"
"van Gogh, Vincent" "van Gogh" "Vincent" 31 1853-03-30 3 30 "Aries"
"van Horn, Keith" "van Horn" "Keith" 3 1975-10-23 10 23 "Libra"
"van Miert, Karel" "van Miert" "Karel" 0 1942-01-17 1 17 "Capricorn"
"van Noten, Dries" "van Noten" "Dries" 8 1958-05-12 5 12 "Taurus"
"van Sant, Gus" "van Sant" "Gus" 13 1952-07-24 7 24 "Leo"
"von Essen, Thomas" "von Essen" "Thomas" 0 1945-01-01 1 1 "Capricorn"
"von Furstenberg, Diane" "von Furstenberg" "Diane" 32 1946-12-31 12 31 "Capricorn"
"von Otter, Anne Sofie" "von Otter" "Anne Sofie" 10 1955-05-09 5 9 "Taurus"
"von Trier, Lars" "von Trier" "Lars" 18 1956-04-30 4 30 "Taurus"
"Wachtler, Sol" "Wachtler" "Sol" 1 1930-04-29 4 29 "Taurus"
"Wade, Nicholas" "Wade" "Nicholas" 2 1942-05-17 5 17 "Taurus"
"Wadler, Joyce" "Wadler" "Joyce" 7 1948-01-02 1 2 "Capricorn"
"Wagner, Richard" "Wagner" "Richard" 55 1813-05-22 5 22 "Gemini"
"Wagner, Wolfgang" "Wagner" "Wolfgang" 7 1919-01-01 1 1 "Capricorn"
"Wagoner, G Richard Jr" "Wagoner" "G Richard Jr" 39 1953-02-09 2 9 "Aquarius"
"Wahid, Abdurrahman" "Wahid" "Abdurrahman" 3 1940-09-07 9 7 "Virgo"
"Wahlberg, Mark" "Wahlberg" "Mark" 18 1971-06-05 6 5 "Gemini"
"Wainwright, Rufus" "Wainwright" "Rufus" 19 1973-07-22 7 22 "Cancer"
"Waits, Tom" "Waits" "Tom" 8 1949-12-07 12 7 "Sagittarius"
"Wakefield, Tim" "Wakefield" "Tim" 15 1966-08-02 8 2 "Leo"
"Waksal, Samuel" "Waksal" "Samuel" 6 1947-09-08 9 8 "Virgo"
"Walcott, Derek" "Walcott" "Derek" 10 1930-01-23 1 23 "Aquarius"
"Waldheim, Kurt" "Waldheim" "Kurt" 1 1918-12-12 12 12 "Sagittarius"
"Walesa, Lech" "Walesa" "Lech" 4 1943-09-29 9 29 "Libra"
"Walid Bin Talal" "Walid Bin Talal" NA 3 1955-03-07 3 7 "Pisces"
"Walken, Christopher" "Walken" "Christopher" 9 1943-03-31 3 31 "Aries"
"Walker, Alice" "Walker" "Alice" 6 1944-02-09 2 9 "Aquarius"
"Walker, Vaughn R" "Walker" "Vaughn R" 10 1944-01-01 1 1 "Capricorn"
"Wallace, David Foster" "Wallace" "David Foster" 21 1962-02-21 2 21 "Pisces"
"Wallace, George C" "Wallace" "George C" 5 1919-08-25 8 25 "Virgo"
"Wallace, Rasheed" "Wallace" "Rasheed" 12 1974-09-17 9 17 "Virgo"
"Wallace, Rusty" "Wallace" "Rusty" 9 1956-08-14 8 14 "Leo"
"Wallach, Eli" "Wallach" "Eli" 5 1915-12-07 12 7 "Sagittarius"
"Wallenberg, Raoul" "Wallenberg" "Raoul" 1 1913-08-04 8 4 "Leo"
"Walsh, Donnie" "Walsh" "Donnie" 56 1941-03-01 3 1 "Pisces"
"Walters, Barbara" "Walters" "Barbara" 20 1929-09-25 9 25 "Libra"
"Walters, John P" "Walters" "John P" 2 1952-02-08 2 8 "Aquarius"
"Walton, Bill" "Walton" "Bill" 5 1952-11-05 11 5 "Scorpio"
"Walton, Tony" "Walton" "Tony" 5 1934-10-24 10 24 "Scorpio"
"Wang, Charles B" "Wang" "Charles B" 7 1944-08-19 8 19 "Leo"
"Wang, Chien-Ming" "Wang" "Chien-Ming" 64 1980-03-31 3 31 "Aries"
"Wang, Wayne" "Wang" "Wayne" 5 1949-01-12 1 12 "Capricorn"
"Wannstedt, Dave" "Wannstedt" "Dave" 7 1952-05-21 5 21 "Gemini"
"Warchus, Matthew" "Warchus" "Matthew" 7 1966-10-24 10 24 "Scorpio"
"Ward, Charlie" "Ward" "Charlie" 0 1970-10-12 10 12 "Libra"
"Warhol, Andy" "Warhol" "Andy" 84 1928-08-06 8 6 "Leo"
"Warner, John W" "Warner" "John W" 29 1927-02-18 2 18 "Aquarius"
"Warner, Kurt" "Warner" "Kurt" 35 1971-06-22 6 22 "Cancer"
"Warner, Mark R" "Warner" "Mark R" 5 1954-12-15 12 15 "Sagittarius"
"Warren, Rick" "Warren" "Rick" 10 1954-01-28 1 28 "Aquarius"
"Washington, Denzel" "Washington" "Denzel" 21 1954-12-28 12 28 "Capricorn"
"Washington, George" "Washington" "George" 51 1732-02-22 2 22 "Pisces"
"Washington, MaliVai" "Washington" "MaliVai" 0 1969-06-20 6 20 "Gemini"
"Wasserstein, Bruce" "Wasserstein" "Bruce" 26 1947-12-25 12 25 "Capricorn"
"Wasserstein, Wendy" "Wasserstein" "Wendy" 16 1950-10-18 10 18 "Libra"
"Watanabe, Junya" "Watanabe" "Junya" 18 NA NA NA NA
"Waters, Alice" "Waters" "Alice" 17 1944-04-28 4 28 "Taurus"
"Waters, Maxine" "Waters" "Maxine" 6 1938-08-15 8 15 "Leo"
"Waterston, Sam" "Waterston" "Sam" 9 1940-11-15 11 15 "Scorpio"
"Watkins, Amy" "Watkins" "Amy" 0 1973-01-01 1 1 "Capricorn"
"Watkins, Sherron S" "Watkins" "Sherron S" 1 1959-08-28 8 28 "Virgo"
"Watson, Bob" "Watson" "Bob" 6 1946-04-10 4 10 "Aries"
"Watson, James D" "Watson" "James D" 14 1928-04-06 4 6 "Aries"
"Watts, Andre" "Watts" "Andre" 2 1946-06-20 6 20 "Gemini"
"Watts, Naomi" "Watts" "Naomi" 20 1968-09-28 9 28 "Libra"
"Waugh, Evelyn" "Waugh" "Evelyn" 10 1903-10-28 10 28 "Scorpio"
"Waxman, Henry A" "Waxman" "Henry A" 62 1939-09-12 9 12 "Virgo"
"Waxman, Sharon" "Waxman" "Sharon" 2 NA NA NA NA
"Wayne, John" "Wayne" "John" 10 1907-05-26 5 26 "Gemini"
"Wazed, Hasina" "Wazed" "Hasina" 9 1947-09-28 9 28 "Libra"
"Weakland, Rembert G" "Weakland" "Rembert G" 2 1927-04-02 4 2 "Aries"
"Weaver, Sigourney" "Weaver" "Sigourney" 7 1949-10-08 10 8 "Libra"
"Webb, James H Jr" "Webb" "James H Jr" 36 1946-02-09 2 9 "Aquarius"
"Webb, Karrie" "Webb" "Karrie" 8 1974-12-21 12 21 "Sagittarius"
"Webber, Chris" "Webber" "Chris" 8 1973-03-01 3 1 "Pisces"
"Weber, Katharine" "Weber" "Katharine" 4 1955-11-12 11 12 "Scorpio"
"Webster, William H" "Webster" "William H" 0 1924-03-06 3 6 "Pisces"
"Wedgwood, Ruth" "Wedgwood" "Ruth" 2 1949-01-01 1 1 "Capricorn"
"Wei Jingsheng" "Wei Jingsheng" NA 3 1950-05-20 5 20 "Taurus"
"Weidman, John" "Weidman" "John" 6 1946-09-25 9 25 "Libra"
"Weill, Kurt" "Weill" "Kurt" 18 1900-03-02 3 2 "Pisces"
"Weill, Sanford I" "Weill" "Sanford I" 20 1933-03-16 3 16 "Pisces"
"Wein, George" "Wein" "George" 9 1925-10-03 10 3 "Libra"
"Weinberger, Caspar W" "Weinberger" "Caspar W" 1 1917-08-18 8 18 "Leo"
"Weiner, Anthony D" "Weiner" "Anthony D" 113 1964-09-04 9 4 "Virgo"
"Weiner, Eric" "Weiner" "Eric" 2 NA NA NA NA
"Weiner, Tim" "Weiner" "Tim" 3 1956-06-20 6 20 "Gemini"
"Weingarten, Randi" "Weingarten" "Randi" 31 1957-12-18 12 18 "Sagittarius"
"Weinstein, Bob" "Weinstein" "Bob" 17 1954-10-18 10 18 "Libra"
"Weinstein, Harvey" "Weinstein" "Harvey" 36 1952-03-19 3 19 "Pisces"
"Weinstein, Jack B" "Weinstein" "Jack B" 13 1921-08-10 8 10 "Leo"
"Weir, Mike" "Weir" "Mike" 12 1970-05-12 5 12 "Taurus"
"Weiss, Melvyn I" "Weiss" "Melvyn I" 10 1935-08-01 8 1 "Leo"
"Weizman, Ezer" "Weizman" "Ezer" 0 1924-06-15 6 15 "Gemini"
"Welch, John F Jr" "Welch" "John F Jr" 4 1935-11-19 11 19 "Scorpio"
"Weld, William F" "Weld" "William F" 39 1945-07-31 7 31 "Leo"
"Weldon, Fay" "Weldon" "Fay" 3 1931-09-22 9 22 "Virgo"
"Weller, Michael" "Weller" "Michael" 4 1942-01-01 1 1 "Capricorn"
"Welles, Orson" "Welles" "Orson" 23 1915-05-06 5 6 "Taurus"
"Wells, David" "Wells" "David" 26 1963-05-20 5 20 "Taurus"
"Wellstone, Paul" "Wellstone" "Paul" 3 1944-07-21 7 21 "Cancer"
"Welser-Most, Franz" "Welser-Most" "Franz" 12 1960-08-16 8 16 "Leo"
"Welty, Eudora" "Welty" "Eudora" 5 1909-04-13 4 13 "Aries"
"Wen Jiabao" "Wen Jiabao" NA 70 1942-09-19 9 19 "Virgo"
"Wendell, Turk" "Wendell" "Turk" 0 1967-05-19 5 19 "Taurus"
"Wenders, Wim" "Wenders" "Wim" 11 1945-08-14 8 14 "Leo"
"Wenner, Jann" "Wenner" "Jann" 4 1946-01-07 1 7 "Capricorn"
"West, Cornel" "West" "Cornel" 7 1953-06-02 6 2 "Gemini"
"West, Jason" "West" "Jason" 3 1977-03-26 3 26 "Aries"
"West, Kanye" "West" "Kanye" 41 1977-06-08 6 8 "Gemini"
"West, Mae" "West" "Mae" 6 1893-08-17 8 17 "Leo"
"Westheimer, Ruth" "Westheimer" "Ruth" 1 1928-06-04 6 4 "Gemini"
"Westin, David" "Westin" "David" 10 1952-07-29 7 29 "Leo"
"Westlake, Donald E" "Westlake" "Donald E" 7 1933-07-12 7 12 "Cancer"
"Weston, Edward" "Weston" "Edward" 5 1886-03-24 3 24 "Aries"
"Westwood, Vivienne" "Westwood" "Vivienne" 11 1941-04-08 4 8 "Aries"
"Wetherell, W D" "Wetherell" "W D" 0 1948-01-01 1 1 "Capricorn"
"Wetteland, John" "Wetteland" "John" 0 1966-08-21 8 21 "Leo"
"Wharton, Edith" "Wharton" "Edith" 13 1862-01-24 1 24 "Aquarius"
"Wheatcroft, Geoffrey" "Wheatcroft" "Geoffrey" 2 1945-12-23 12 23 "Capricorn"
"Wheatley, Tyrone" "Wheatley" "Tyrone" 0 1972-01-19 1 19 "Capricorn"
"Wheeldon, Christopher" "Wheeldon" "Christopher" 54 1973-03-22 3 22 "Aries"
"Whipple, Diane" "Whipple" "Diane" 1 NA NA NA NA
"Whitacre, Mark E" "Whitacre" "Mark E" 0 NA NA NA NA
"Whitaker, Forest" "Whitaker" "Forest" 12 NA NA NA NA
"Whitaker, Pernell" "Whitaker" "Pernell" 1 NA NA NA NA
"White, Byron R" "White" "Byron R" 0 NA NA NA NA
"White, Edmund" "White" "Edmund" 8 NA NA NA NA
"White, Mary Jo" "White" "Mary Jo" 2 NA NA NA NA
"White, Reggie" "White" "Reggie" 4 1961-12-19 12 19 "Sagittarius"
"White, Rondell" "White" "Rondell" 0 1972-02-23 2 23 "Pisces"
"White, Stanford" "White" "Stanford" 9 1853-11-09 11 9 "Scorpio"
"White, Thomas E" "White" "Thomas E" 0 1943-12-14 12 14 "Sagittarius"
"Whiteread, Rachel" "Whiteread" "Rachel" 6 1963-04-20 4 20 "Aries"
"Whiting, Margaret" "Whiting" "Margaret" 1 1924-07-22 7 22 "Cancer"
"Whitman, Christine Todd" "Whitman" "Christine Todd" 16 1946-09-26 9 26 "Libra"
"Whitman, Margaret C" "Whitman" "Margaret C" 23 1956-08-04 8 4 "Leo"
"Whitman, Walt" "Whitman" "Walt" 17 1819-05-31 5 31 "Gemini"
"Whitney, Marylou" "Whitney" "Marylou" 4 1925-12-24 12 24 "Capricorn"
"Wickremesinghe, Ranil" "Wickremesinghe" "Ranil" 0 1949-03-24 3 24 "Aries"
"Wideman, John Edgar" "Wideman" "John Edgar" 2 1941-06-14 6 14 "Gemini"
"Wie, Michelle" "Wie" "Michelle" 88 1989-10-11 10 11 "Libra"
"Wiesel, Elie" "Wiesel" "Elie" 15 1928-09-09 9 9 "Virgo"
"Wieseltier, Leon" "Wieseltier" "Leon" 5 1952-06-14 6 14 "Gemini"
"Wiest, Dianne" "Wiest" "Dianne" 12 1948-03-28 3 28 "Aries"
"Wigand, Jeffrey" "Wigand" "Jeffrey" 0 1942-12-17 12 17 "Sagittarius"
"Wilde, Oscar" "Wilde" "Oscar" 19 1854-10-16 10 16 "Libra"
"Wilder, Billy" "Wilder" "Billy" 4 1906-06-22 6 22 "Cancer"
"Wilder, Thornton" "Wilder" "Thornton" 11 1897-04-17 4 17 "Aries"
"Wildhorn, Frank" "Wildhorn" "Frank" 0 1959-11-29 11 29 "Sagittarius"
"Wilentz, Robert N" "Wilentz" "Robert N" 0 1927-02-17 2 17 "Aquarius"
"Wilentz, Sean" "Wilentz" "Sean" 3 1951-02-20 2 20 "Pisces"
"Wilford, John Noble" "Wilford" "John Noble" 0 1933-10-04 10 4 "Libra"
"Wilkens, Lenny" "Wilkens" "Lenny" 15 1937-10-28 10 28 "Scorpio"
"Wilkerson, Isabel" "Wilkerson" "Isabel" 0 1961-01-01 1 1 "Capricorn"
"Will, George F" "Will" "George F" 6 1941-05-04 5 4 "Taurus"
"Willey, Kathleen" "Willey" "Kathleen" 0 NA NA NA NA
"Williams, Anthony A" "Williams" "Anthony A" 2 1951-07-28 7 28 "Leo"
"Williams, Armstrong" "Williams" "Armstrong" 19 1959-02-05 2 5 "Aquarius"
"Williams, Bernie" "Williams" "Bernie" 50 1968-09-13 9 13 "Virgo"
"Williams, Brian" "Williams" "Brian" 38 1959-05-05 5 5 "Taurus"
"Williams, Buck" "Williams" "Buck" 1 1960-03-08 3 8 "Pisces"
"Williams, Charles Andrew" "Williams" "Charles Andrew" 0 1986-02-08 2 8 "Aquarius"
"Williams, Erik" "Williams" "Erik" 0 1968-09-07 9 7 "Virgo"
"Williams, Jayson" "Williams" "Jayson" 6 1968-02-22 2 22 "Pisces"
"Williams, John" "Williams" "John" 9 1932-02-08 2 8 "Aquarius"
"Williams, Lucinda" "Williams" "Lucinda" 6 1953-01-26 1 26 "Aquarius"
"Williams, Ricky" "Williams" "Ricky" 15 1977-05-21 5 21 "Gemini"
"Williams, Robin" "Williams" "Robin" 23 1951-07-21 7 21 "Cancer"
"Williams, Rowan" "Williams" "Rowan" 23 1950-06-14 6 14 "Gemini"
"Williams, Serena" "Williams" "Serena" 154 1981-09-26 9 26 "Libra"
"Williams, Shaun" "Williams" "Shaun" 1 NA NA NA NA
"Williams, Ted" "Williams" "Ted" 8 1918-08-30 8 30 "Virgo"
"Williams, Tennessee" "Williams" "Tennessee" 53 1911-03-26 3 26 "Aries"
"Williams, Venus" "Williams" "Venus" 109 1980-06-17 6 17 "Gemini"
"Williams, Willie L" "Williams" "Willie L" 0 1943-10-01 10 1 "Libra"
"Willingham, Tyrone" "Willingham" "Tyrone" 12 1953-12-30 12 30 "Capricorn"
"Willis, Bruce" "Willis" "Bruce" 22 1955-03-19 3 19 "Pisces"
"Wills, Garry" "Wills" "Garry" 8 1934-05-22 5 22 "Gemini"
"Wilmut, Ian" "Wilmut" "Ian" 1 1944-07-07 7 7 "Cancer"
"Wilpon, Fred" "Wilpon" "Fred" 15 1936-11-20 11 20 "Scorpio"
"Wilson, A N" "Wilson" "A N" 6 1950-10-27 10 27 "Scorpio"
"Wilson, August" "Wilson" "August" 36 1945-04-27 4 27 "Taurus"
"Wilson, Brian" "Wilson" "Brian" 13 1942-06-20 6 20 "Gemini"
"Wilson, Cassandra" "Wilson" "Cassandra" 7 1955-12-04 12 4 "Sagittarius"
"Wilson, Edward O" "Wilson" "Edward O" 12 1929-06-10 6 10 "Gemini"
"Wilson, James Q" "Wilson" "James Q" 0 1931-05-27 5 27 "Gemini"
"Wilson, Joseph C 4TH" "Wilson" "Joseph C 4TH" 23 1949-11-06 11 6 "Scorpio"
"Wilson, Lanford" "Wilson" "Lanford" 2 1937-04-13 4 13 "Aries"
"Wilson, Mookie" "Wilson" "Mookie" 1 1956-02-09 2 9 "Aquarius"
"Wilson, Owen" "Wilson" "Owen" 23 1968-11-18 11 18 "Scorpio"
"Wilson, Pete" "Wilson" "Pete" 3 1933-08-23 8 23 "Virgo"
"Wilson, Rilya" "Wilson" "Rilya" 0 NA NA NA NA
"Wilson, Ronell" "Wilson" "Ronell" 16 1982-05-04 5 4 "Taurus"
"Wilson, William Julius" "Wilson" "William Julius" 2 1935-12-20 12 20 "Sagittarius"
"Wilson, Woodrow" "Wilson" "Woodrow" 13 1856-12-28 12 28 "Capricorn"
"Winchester, Simon" "Winchester" "Simon" 4 1944-09-28 9 28 "Libra"
"Winehouse, Amy" "Winehouse" "Amy" 25 1983-09-14 9 14 "Virgo"
"Wines, Michael" "Wines" "Michael" 1 1951-06-03 6 3 "Gemini"
"Winfrey, Oprah" "Winfrey" "Oprah" 124 1954-01-29 1 29 "Aquarius"
"Winnick, Gary" "Winnick" "Gary" 0 1947-01-01 1 1 "Capricorn"
"Winslet, Kate" "Winslet" "Kate" 22 1975-10-05 10 5 "Libra"
"Winterbottom, Michael" "Winterbottom" "Michael" 13 1961-03-29 3 29 "Aries"
"Wintour, Anna" "Wintour" "Anna" 29 1949-11-03 11 3 "Scorpio"
"Wiranto" "Wiranto" NA 0 1947-04-04 4 4 "Aries"
"Wiseman, Frederick" "Wiseman" "Frederick" 5 1930-01-01 1 1 "Capricorn"
"Witt, James Lee" "Witt" "James Lee" 3 1944-01-06 1 6 "Capricorn"
